0.9	0.111650348	0.709063805	0.629896585	2.588969763
1	0.179161903	0.598785564	0.491506003	2.461775275
1.1	0.062707564	0.455555009	0.426988264	2.760872047
1.2	0.225842226	0.424115742	0.328332499	2.19718949
1.3	0.198946872	0.377026008	0.302017863	2.302397139
1.4	0.254673399	0.441172213	0.328817385	2.166101282
1.5	0.213325548	0.551765651	0.434059941	2.30039887
